sample_id,air_volume,cold_air_press,hot_air_press,oxygen,hot_air_temp,coal_rate,humidity,gas_rate,furnace_top_press,upper_press_diff,lower_press_diff,total_press_diff,air_press_ratio,furnace_top_temp_avg,air_speed,furnace_throat_temp,pig,all_quality,consumption,fuel_rate,coke_rate
R2S2_TRAIN_DF8520137A23,4226.694192,399.160113,388.949739,11076.982064,1182.973912,41.437500,11.337012,48.279008,219.942983,54.039720,119.930320,173.970040,23.778881,197.311188,284.084375,251.807582,33.177255,57.362644,1.666212,517.073394,326.240779
R2S2_TRAIN_47878B41B367,3439.200478,378.852258,353.952778,9322.656025,1183.466483,37.618937,25.259894,48.218082,194.114568,56.814141,94.141383,150.955524,25.637129,209.634371,282.043862,224.167858,32.042353,57.468099,1.654400,511.808279,322.482399
R2S2_TRAIN_58F533A89D8C,4171.542872,387.566165,378.982026,8448.032979,1186.145995,32.735189,7.268970,48.342519,217.939702,54.649399,105.460975,160.110373,24.488311,187.990949,285.616229,218.088639,32.957018,57.730030,1.648900,515.467333,334.785588
R2S2_TRAIN_90ED5DB34AEF,4213.688840,399.854084,386.378086,10533.301265,1187.049278,42.500000,13.341178,49.275269,219.972707,50.582346,114.923024,165.505370,25.862710,139.187353,289.429752,213.583271,34.208316,57.600104,1.661400,498.800385,309.251708
R2S2_TRAIN_A7D553CD351A,4278.026786,403.098245,390.485693,11606.679162,1186.288573,47.071222,6.984168,49.018010,219.991619,55.597989,116.439204,172.037194,25.012670,154.869791,290.056579,215.358348,34.354027,57.566979,1.657000,496.011454,307.739893
R2S2_TRAIN_08FF9CCF3FB3,4228.789743,404.084513,390.288168,14378.257516,1199.969771,45.503018,14.859102,49.019772,219.987355,49.173770,119.618626,168.792396,24.420863,139.616166,289.251251,194.586940,34.507779,57.786566,1.644823,509.338624,313.354865
R2S2_TRAIN_1713D9E152B0,4078.404455,391.928172,376.368208,4022.918736,1190.403189,37.441413,24.197214,49.322283,219.276960,52.243377,104.750410,156.993787,26.055810,191.346187,285.756687,245.993218,31.337159,57.498710,1.658323,496.769008,317.451878
R2S2_TRAIN_60557BFEFEDD,4145.872878,386.101863,378.434885,9611.494404,1186.478697,39.336310,13.784098,47.622742,219.948602,55.643813,106.749604,162.393417,25.009047,159.560725,284.929692,207.558623,33.070673,57.558564,1.649091,508.502666,329.445053
R2S2_TRAIN_3EA7E9F7D271,4170.651319,393.620828,380.097736,9257.557274,1192.609093,42.875000,8.093599,48.872520,219.965631,56.010213,110.165593,166.175806,25.385373,139.837373,287.963059,184.459237,32.725648,57.499847,1.651212,496.763558,311.027984
R2S2_TRAIN_993A8470BAB4,4205.413170,392.749095,376.555847,10936.591528,1199.635207,42.750000,6.772086,48.551012,219.955538,58.489054,100.057890,158.546944,26.834333,143.118999,291.943270,214.389309,34.476574,57.567901,1.653832,494.514086,312.461304
R2S2_TRAIN_6D2FAD5AC15C,4238.357729,402.209949,387.803358,11346.251725,1196.022906,45.723266,11.953008,49.528573,219.981947,47.041291,118.198637,165.239928,25.337960,144.949434,291.312742,199.957132,34.385171,57.229049,1.669175,502.756830,321.011567
R2S2_TRAIN_9309309BA6EB,4112.478441,400.044299,387.127175,10299.231042,1184.665901,45.356606,16.534319,49.196773,218.652244,49.640948,113.090145,162.731093,23.945379,158.135241,278.415456,171.940299,31.448570,57.631335,1.656807,503.562456,318.882746
R2S2_TRAIN_F5D3E68FB0D2,4272.019624,397.477388,386.109237,10947.422879,1199.306438,44.000131,27.036136,47.647388,219.991135,56.961475,107.800817,164.762292,25.598312,162.855613,294.392186,218.390236,34.468954,57.494900,1.662000,531.344545,338.870896
R2S2_TRAIN_4C9C87EF1F2B,4228.106871,401.981060,384.504257,8205.080975,1190.736325,41.500000,7.153665,49.399170,219.987452,50.753969,112.785902,163.539871,25.016471,148.410649,286.595183,214.977637,33.093249,57.498559,1.658300,495.165314,310.600548
R2S2_TRAIN_A1BE4168C3AE,4303.964666,397.459867,386.076020,13073.978108,1194.612407,42.344449,6.078619,47.773347,219.975826,50.336972,117.917099,168.254071,25.978169,128.802411,297.007897,177.102920,34.404232,57.031058,1.666400,502.852894,314.969893
R2S2_TRAIN_D07E43D92CFF,4236.139694,393.605543,382.335099,12998.542896,1194.809082,46.139504,27.466857,48.688539,219.960860,52.377041,112.484521,164.861562,25.894654,185.056478,291.397518,226.721202,33.023061,57.754186,1.652420,509.008012,318.361918
R2S2_TRAIN_B92B17360D05,4173.131244,386.515147,367.873671,4094.927085,1200.456605,34.651607,3.367278,49.332780,219.904790,47.604314,104.158238,151.762551,25.793393,137.952751,291.806412,215.793938,31.190475,57.417438,1.657435,493.984804,318.757893
R2S2_TRAIN_3B5ECBFD244B,3373.611126,382.423431,376.143966,7009.520047,1194.539269,40.375000,12.972280,48.599903,215.988377,52.881627,104.379273,157.260900,25.147888,208.007399,275.671357,227.146318,31.082179,57.584926,1.656500,496.919262,308.805304
R2S2_TRAIN_ADA4252388D1,4194.230292,398.468549,390.417304,10573.349841,1199.212460,41.062500,23.604481,47.119349,211.960568,47.939225,122.107500,170.046725,24.427119,178.089495,287.190195,210.111947,32.088479,57.508294,1.657635,531.025782,332.235169
R2S2_TRAIN_89406A060455,3373.611126,387.170124,375.872025,6194.349050,1181.395153,38.563354,14.189977,48.578208,219.154621,50.399429,108.953962,159.353391,24.197929,225.828892,264.394634,239.912864,31.132451,57.053976,1.671520,510.544030,317.817148
R2S2_TRAIN_41C644034554,4040.572109,389.556251,376.081787,8506.166476,1193.069524,40.095494,20.109674,46.964380,215.920078,54.642617,106.524870,161.167487,25.941334,145.869941,284.201455,171.141938,33.024003,57.668066,1.653700,508.492162,331.533473
R2S2_TRAIN_59381A040BE4,4247.132087,394.037690,382.512606,14483.253493,1187.279940,45.000000,22.453981,47.046521,219.938824,47.861310,111.727238,159.588548,26.232901,156.016867,292.030891,195.502065,34.362023,57.165741,1.665515,522.903589,336.080460
R2S2_TRAIN_94924C9406AB,4154.624842,396.583009,382.275918,12543.307676,1130.714451,45.058890,25.943208,47.615170,214.992588,48.607987,117.589308,166.197296,25.218710,145.513527,288.295812,160.778060,34.460990,57.702597,1.649100,499.416675,312.935515
R2S2_TRAIN_A633E97CE6B2,4278.946254,404.038045,392.828604,14533.563347,1185.105047,45.645944,7.067911,46.317886,220.008889,57.913083,113.509652,171.422735,24.911793,151.995272,289.611925,206.407881,34.953956,56.378622,1.692336,515.515980,325.751946
R2S2_TRAIN_32C6B6B4E67E,4201.408367,393.863287,388.459812,6117.529300,1186.753569,42.072852,15.375142,48.942543,219.981733,53.857294,111.049767,164.907061,25.928956,135.866577,288.881399,209.841624,31.054466,57.466616,1.653914,499.922802,313.509377
R2S2_TRAIN_A5E878B3DFEE,4201.014127,403.174035,394.006815,14242.247845,1186.423580,46.957696,21.362254,47.214641,219.939153,49.449047,125.550017,174.999064,24.265628,154.069640,285.035711,218.874305,34.456275,57.063114,1.666954,524.103739,322.655708
R2S2_TRAIN_D8974FD1E7FA,4120.992021,391.732290,383.645098,12153.896628,1185.455573,41.500000,12.315176,48.522258,219.919783,50.011948,109.419620,159.431568,25.013124,147.287039,282.520977,210.627718,32.410655,57.290156,1.656000,517.952329,325.878091
R2S2_TRAIN_143FE679CAB3,4199.878041,398.624634,390.676606,10446.215732,1186.067761,42.793893,6.115407,48.246162,219.996376,49.072504,120.390019,169.462523,24.670540,178.673645,284.944685,239.800437,32.683175,56.581128,1.689801,510.395472,313.555632
R2S2_TRAIN_FF2665C00D1F,4238.720152,396.975600,391.112765,11491.698506,1185.298694,41.062500,20.968279,48.278949,200.659206,49.747533,118.801097,168.548630,24.821283,150.877781,283.559171,211.644337,34.235679,57.530993,1.653285,505.747177,326.608235
R2S2_TRAIN_4E0AC6AC9E2C,4237.146391,398.053050,384.038956,12285.904875,1195.244891,43.404355,20.786154,48.317926,219.978814,55.505268,116.280811,171.786079,24.911762,144.272238,289.074276,208.547977,35.021497,57.449464,1.654000,506.252004,320.306374
R2S2_TRAIN_75EEAA182886,3373.611126,378.466570,370.503094,3976.467527,1200.379079,38.942809,11.519177,49.982310,220.006925,52.854659,91.926895,144.781553,25.803158,160.950906,275.036651,252.683810,33.273130,58.052515,1.640953,495.111227,309.377615
R2S2_TRAIN_278338E40AE9,4166.267964,397.573264,389.269560,8722.187248,1199.579528,42.830338,14.849700,47.856685,219.967246,53.766899,119.451169,173.218068,24.642835,185.155314,286.125274,234.088225,33.306711,57.774288,1.651900,504.524904,316.184126
R2S2_TRAIN_7423BE9AAAE6,4234.812704,390.723073,372.350762,12418.089703,1195.078617,38.162102,17.740264,46.997315,219.954742,52.216027,100.950302,153.166329,26.505671,153.087209,292.822478,198.487070,33.176158,57.156000,1.670683,506.261399,318.856576
R2S2_TRAIN_48D068FA6392,4155.045234,394.744643,389.873883,10357.298741,1192.806502,41.750000,25.148726,48.864924,220.001528,50.288044,113.029775,163.317820,24.870562,142.910345,282.575705,205.036282,34.503773,57.485789,1.652247,509.760959,325.776038
R2S2_TRAIN_84C4D668ED74,3815.928523,365.486576,358.438086,5933.760570,1200.684428,38.909535,24.587651,49.440291,211.957871,58.561891,89.672321,148.234211,25.541272,141.416013,285.195240,234.658548,32.487181,57.610242,1.661054,505.098356,312.964709
R2S2_TRAIN_0C3912E15045,4170.111192,384.610940,385.789909,10780.230761,1187.967571,41.375000,23.308686,49.140911,219.936223,50.385926,109.124244,159.510170,25.860624,151.786381,287.871043,224.914875,31.337919,57.079643,1.663530,505.201886,323.491219
R2S2_TRAIN_2D4CAD6688FA,4160.151727,389.917834,377.725939,7083.983618,1185.722331,43.062500,12.281714,48.292157,219.922583,49.585993,110.516254,160.102247,25.365796,187.542683,289.318215,229.409791,31.204729,57.291872,1.668024,507.623230,317.994317
R2S2_TRAIN_449422E364A4,4278.702838,402.474735,390.100759,13653.982448,1185.932107,45.417439,23.529243,47.292788,219.936100,50.740782,125.550017,176.290799,24.356520,187.576823,291.167111,206.775565,34.374286,57.436243,1.659623,523.441298,333.195921
R2S2_TRAIN_FB3EF63D0F95,4223.504522,395.458062,387.043710,14052.178622,1184.283058,46.762269,15.162107,48.041579,219.945901,49.815825,115.890503,165.706328,25.300015,155.255907,286.940171,215.310184,34.418520,57.293707,1.661500,513.629205,322.839943
R2S2_TRAIN_5867D67863BF,4151.367493,402.594413,390.529765,12871.590727,1181.583896,42.229553,9.034344,48.539986,219.968585,46.693925,122.096208,168.790134,24.654480,182.532008,278.465128,203.370573,34.208020,57.560829,1.657300,515.545359,326.017718
R2S2_TRAIN_D1147417DA05,4149.667888,392.386709,382.718130,8696.726327,1199.680368,39.701272,11.017490,48.660267,219.918750,53.449971,106.956058,160.406028,26.201253,143.631026,287.954729,216.911704,34.987521,57.133485,1.661500,514.959307,331.640520
R2S2_TRAIN_D0A7C9B0A9EC,4219.578769,402.628448,388.133148,12820.079022,1178.708607,42.202108,10.357969,47.600621,219.948667,51.760130,112.684610,164.444740,24.863757,151.519946,292.089374,213.829135,34.449450,56.825423,1.670539,506.139616,322.780948
R2S2_TRAIN_84FAC9C478FF,4176.558867,396.402657,385.071535,9623.249626,1186.463580,42.875000,24.704830,48.850162,219.957683,52.477715,118.077559,170.555274,25.665426,142.649475,286.402545,229.848365,34.146222,57.366654,1.654476,498.299168,321.927047
R2S2_TRAIN_800DBC091104,3982.390072,394.905062,385.673702,11372.151458,1194.685353,42.981359,9.976701,48.610720,219.960421,52.396010,117.504401,169.900411,24.872994,160.198366,283.895587,220.008969,33.758787,57.112842,1.664400,504.795148,319.801851
R2S2_TRAIN_7393E9E3316F,4046.291677,391.930742,382.722649,6337.445506,1183.278808,38.509093,25.688587,48.459685,207.527785,47.324422,113.737618,161.062040,25.128875,169.895571,274.609444,230.946706,32.460429,57.577721,1.651300,505.299946,312.790452
R2S2_TRAIN_69FF7C8DB211,4044.331905,384.370283,380.273204,9106.543940,1184.272755,42.317463,15.610714,47.998528,215.983518,50.548136,115.380960,165.929097,25.430535,166.985150,288.578108,227.775219,31.228977,57.628933,1.658944,503.368008,308.143156
R2S2_TRAIN_49B18C801F38,4149.791476,390.136795,381.803805,12901.275474,1196.926120,45.838232,25.006107,47.776344,213.982473,55.970068,100.790499,156.760567,26.097143,152.942838,292.599208,220.808709,34.048268,57.415685,1.653588,508.273341,326.395803
R2S2_TRAIN_392BC3DCA2E2,4113.536126,390.578322,377.996891,8525.426677,1185.792536,39.691735,15.394738,47.929708,202.826111,46.669215,107.585437,154.254652,25.218285,209.971662,286.330891,205.517156,33.645688,57.497274,1.653900,511.400762,320.718327
R2S2_TRAIN_52D9C837A75F,4229.857494,390.826056,377.020022,12172.665621,1192.893666,45.875000,11.595523,48.686687,219.960456,53.440905,108.259462,161.700367,26.797660,128.549569,296.881122,163.521667,34.299154,57.352053,1.664700,495.957936,305.656593
R2S2_TRAIN_455B2F5E5F6E,4020.038301,398.604123,384.434425,12583.204511,1184.512165,42.375000,26.254015,47.941307,219.939438,42.849423,123.140112,165.989535,24.605536,205.053107,278.204230,221.230949,33.305463,57.891892,1.648800,521.893885,326.697354
R2S2_TRAIN_2B0221BAF246,3831.036325,394.920491,381.923045,9134.981561,1200.257574,38.428990,27.319520,47.874410,219.959910,54.201952,110.429824,164.631776,24.584476,179.213670,279.611525,228.142598,32.835436,57.705564,1.650579,524.992660,331.397871
R2S2_TRAIN_C2805105BAEB,4204.108318,385.048277,376.511827,9936.562731,1185.353592,38.838447,10.332203,48.216932,219.943366,55.244551,106.710102,161.954653,26.112523,165.366010,288.901388,224.151522,31.328470,56.890269,1.672367,519.808359,341.066871
R2S2_TRAIN_A2B066FAE7AA,4131.955421,393.156793,383.619533,8965.225999,1184.717056,40.437500,9.536719,49.095188,219.971385,55.688406,107.804306,163.492712,25.024271,145.530636,287.574776,244.434564,34.319835,57.455593,1.656800,502.507203,311.205808
R2S2_TRAIN_DD3DC3B8B924,3373.611126,383.479606,375.150937,9445.925250,1168.517362,40.437500,19.925611,47.818399,219.938932,48.880475,114.155172,163.035647,25.243560,205.194826,265.076043,195.661482,31.459770,57.243454,1.658007,511.719657,329.429180
R2S2_TRAIN_00B1472C9BF5,4085.308425,389.297751,378.487289,8310.533978,1185.835512,41.937500,17.922000,48.235466,215.132054,55.529187,113.327260,168.856447,25.276015,175.854660,288.537342,229.689899,31.287935,57.569740,1.658400,502.247073,323.877995
R2S2_TRAIN_EB8F4EEFADDC,4026.584022,392.919362,386.002565,4298.879326,1187.426188,41.062500,10.948470,49.418528,219.982317,52.422928,112.853188,165.276115,24.701853,144.922594,286.872057,173.819320,30.703743,57.189963,1.665600,493.975102,309.739889
R2S2_TRAIN_A89BA48B5F2F,3689.580329,380.976254,354.306298,6342.223401,1201.405030,28.967188,12.713987,49.362739,214.944002,49.412228,105.665163,155.077391,25.247218,218.704801,281.754597,248.859811,33.012261,57.566218,1.652000,513.185059,324.186593
R2S2_TRAIN_855E327D13BC,4137.977791,395.122470,381.592141,11231.025247,1187.578130,44.580176,5.167776,48.854663,220.013536,47.467904,113.136955,160.604859,24.836026,151.676897,283.621445,192.300087,34.457196,57.186211,1.658900,499.016124,311.504939
R2S2_TRAIN_99B105A64175,4187.910407,395.678545,376.476754,6348.395075,1199.347395,42.187500,13.191049,49.137029,220.010277,52.378586,104.779905,157.158491,26.414693,186.626364,297.437679,230.906549,34.319788,57.376866,1.653537,503.109892,310.544358
R2S2_TRAIN_086F9A7C7626,4112.466098,393.120129,378.693081,8321.031257,1191.982933,38.437500,25.155610,48.244431,219.994205,53.161526,106.024090,159.185617,25.348820,178.981493,286.704186,221.457870,33.091315,57.784163,1.646213,515.314369,321.693181
R2S2_TRAIN_F15720F1D9E1,4169.007773,383.805760,379.012646,10320.628318,1185.830810,43.750000,11.458488,48.558058,219.991873,49.902489,109.367287,159.269777,25.484893,150.415978,287.665332,218.355464,33.074802,57.699917,1.652045,499.717921,309.044086
R2S2_TRAIN_5E8BB3E67D7E,4133.612467,389.869409,381.537489,10188.848598,1185.428788,37.877337,10.791573,48.280510,219.910012,54.708847,107.355169,162.064016,25.715139,169.592594,288.491178,231.037985,32.105167,57.505414,1.661718,497.777073,318.993801
R2S2_TRAIN_8533BCD6A817,3887.046475,381.101542,360.938079,6325.368726,1185.580592,35.906326,20.026790,48.769627,219.930477,55.367118,106.834121,162.201240,25.576871,187.197536,279.890023,232.488620,32.915903,57.154146,1.667708,523.703269,343.897237
R2S2_TRAIN_24B01C084805,4261.620783,394.390161,385.165409,12700.954183,1200.513465,40.875000,24.587555,47.460788,219.954071,52.936957,110.520943,163.457901,25.885192,179.100180,293.668635,238.309663,34.573165,57.366585,1.669955,518.878236,333.368428
R2S2_TRAIN_55AE14463B11,4165.006706,399.196423,387.256769,6308.660639,1188.106491,40.125000,26.764673,49.797846,219.957220,56.124545,116.320250,172.444794,24.322870,184.340524,284.585772,235.831777,34.018152,57.721991,1.652759,504.812131,311.468539
R2S2_TRAIN_A57FB4228885,4136.656681,393.619228,382.453160,6126.054386,1200.944292,40.687500,19.954861,49.463389,220.004586,56.078499,107.641102,163.719601,26.099751,138.972982,289.603132,228.519797,34.284234,57.721333,1.650000,498.540512,315.542719
R2S2_TRAIN_41C0A27309F1,4195.588156,397.949740,386.174269,9915.468849,1185.323319,44.000000,15.447225,49.185649,219.980943,54.106529,109.256359,163.362888,25.645030,141.170206,292.642606,198.552932,34.302834,57.669335,1.651900,500.256811,309.693153
R2S2_TRAIN_68FDDF560AC8,4105.727519,395.164027,377.646763,7167.363129,1184.417779,36.439226,15.123354,47.434219,219.978183,49.441196,117.602840,167.044036,25.106950,198.620268,288.265959,218.000278,31.958798,57.642887,1.654222,512.931524,328.061031
R2S2_TRAIN_872DD3540BAC,4009.546141,383.306719,382.676892,6972.213270,1186.376163,39.061199,11.098938,47.696585,215.955474,48.178185,116.399563,164.577748,25.540399,164.966144,282.318877,182.801347,32.363708,57.184746,1.656200,517.350462,326.664287
R2S2_TRAIN_B803245583EB,4143.510471,390.248913,378.349823,12649.281732,1184.271654,42.271310,25.180484,47.873076,217.985695,47.594869,118.517995,166.112864,26.096428,165.440468,288.660215,162.770838,32.008954,57.372103,1.662100,524.413204,331.725983
R2S2_TRAIN_75383DBF3918,4122.663567,399.415433,385.984840,7850.328246,1191.530743,42.312500,12.482851,49.404512,219.947134,52.719243,116.640926,169.360170,24.735565,155.455088,281.323765,239.199495,32.618648,57.487589,1.657483,494.176492,307.700559
R2S2_TRAIN_CF5E23A34FED,4062.723431,393.341405,378.828479,8279.194734,1194.011702,42.118923,23.489565,49.070656,219.994861,54.691333,109.573016,164.264349,25.311218,145.478955,285.712225,201.925682,33.300006,57.596184,1.648900,502.433093,319.590554
R2S2_TRAIN_5062844910FE,4124.885385,390.628289,383.519132,10098.738916,1198.474741,40.500000,13.942117,47.456314,219.953049,54.782159,109.320106,164.102265,25.797975,146.532867,284.524299,221.106162,33.262501,57.475438,1.658000,504.830884,321.152676
